student,obligations,obligation_start_time,obligation_end_time,obligation_duration,class_time,class_duration,day,teacher
student5,family,0 days 09:00:00,0 days 11:00:00,0 days 02:00:00,15:00,45,Monday,teacher4
student1,family,0 days 10:00:00,0 days 13:00:00,0 days 03:00:00,18:00,45,Monday,teacher3
student5,other,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,18:00,45,Monday,teacher1
student4,other,0 days 01:00:00,0 days 04:00:00,0 days 03:00:00,17:00,45,Friday,teacher1
student3,podosfairo,0 days 10:00:00,0 days 13:00:00,0 days 03:00:00,17:00,45,Wednesday,teacher5
student5,podosfairo,0 days 15:00:00,0 days 17:00:00,0 days 02:00:00,16:00,45,Thursday,teacher5
student6,family,0 days 13:00:00,0 days 14:00:00,0 days 01:00:00,18:00,45,Thursday,teacher3
student3,podosfairo,0 days 08:00:00,0 days 10:00:00,0 days 02:00:00,15:00,45,Thursday,teacher5
student5,family,0 days 09:00:00,0 days 10:00:00,0 days 01:00:00,18:00,45,Monday,teacher2
student6,podosfairo,0 days 16:00:00,0 days 19:00:00,0 days 03:00:00,20:00,45,Friday,teacher4
student7,other,0 days 15:00:00,0 days 16:00:00,0 days 01:00:00,16:00,45,Thursday,teacher2
student1,podosfairo,0 days 10:00:00,0 days 11:00:00,0 days 01:00:00,19:00,45,Wednesday,teacher5
student2,family,0 days 03:00:00,0 days 06:00:00,0 days 03:00:00,15:00,45,Tuesday,teacher3
student3,other,0 days 22:00:00,1 days 01:00:00,0 days 03:00:00,20:00,45,Friday,teacher1
student5,other,0 days 18:00:00,0 days 19:00:00,0 days 01:00:00,19:00,45,Tuesday,teacher4
student3,other,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,18:00,45,Tuesday,teacher5
student6,family,0 days 23:00:00,1 days 00:00:00,0 days 01:00:00,17:00,45,Friday,teacher2
student7,other,0 days 11:00:00,0 days 13:00:00,0 days 02:00:00,19:00,45,Tuesday,teacher5
student6,family,0 days 01:00:00,0 days 02:00:00,0 days 01:00:00,15:00,45,Thursday,teacher4
student4,other,0 days 04:00:00,0 days 07:00:00,0 days 03:00:00,18:00,45,Wednesday,teacher4
student1,family,0 days 18:00:00,0 days 21:00:00,0 days 03:00:00,19:00,45,Thursday,teacher5
student3,other,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher5
student4,family,0 days 20:00:00,0 days 23:00:00,0 days 03:00:00,18:00,45,Wednesday,teacher2
student4,family,0 days 04:00:00,0 days 05:00:00,0 days 01:00:00,15:00,45,Tuesday,teacher4
student5,family,0 days 15:00:00,0 days 17:00:00,0 days 02:00:00,18:00,45,Thursday,teacher3
student6,other,0 days 10:00:00,0 days 11:00:00,0 days 01:00:00,16:00,45,Tuesday,teacher5
student1,family,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,16:00,45,Tuesday,teacher5
student1,other,0 days 19:00:00,0 days 22:00:00,0 days 03:00:00,18:00,45,Wednesday,teacher3
student2,other,0 days 12:00:00,0 days 14:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher1
student2,other,0 days 14:00:00,0 days 16:00:00,0 days 02:00:00,20:00,45,Thursday,teacher3
student1,family,0 days 19:00:00,0 days 20:00:00,0 days 01:00:00,16:00,45,Tuesday,teacher5
student7,other,0 days 18:00:00,0 days 21:00:00,0 days 03:00:00,19:00,45,Thursday,teacher3
student5,podosfairo,0 days 03:00:00,0 days 06:00:00,0 days 03:00:00,20:00,45,Friday,teacher5
student3,podosfairo,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,20:00,45,Monday,teacher3
student7,podosfairo,0 days 14:00:00,0 days 16:00:00,0 days 02:00:00,19:00,45,Tuesday,teacher2
student6,podosfairo,0 days 23:00:00,1 days 01:00:00,0 days 02:00:00,20:00,45,Monday,teacher2
student5,podosfairo,0 days 12:00:00,0 days 13:00:00,0 days 01:00:00,17:00,45,Thursday,teacher3
student6,other,0 days 19:00:00,0 days 22:00:00,0 days 03:00:00,20:00,45,Wednesday,teacher1
student6,podosfairo,0 days 12:00:00,0 days 13:00:00,0 days 01:00:00,20:00,45,Tuesday,teacher3
student3,podosfairo,0 days 09:00:00,0 days 10:00:00,0 days 01:00:00,20:00,45,Friday,teacher5
student1,other,0 days 09:00:00,0 days 10:00:00,0 days 01:00:00,20:00,45,Wednesday,teacher3
student4,other,0 days 13:00:00,0 days 15:00:00,0 days 02:00:00,18:00,45,Tuesday,teacher4
student2,podosfairo,0 days 14:00:00,0 days 17:00:00,0 days 03:00:00,17:00,45,Tuesday,teacher5
student4,podosfairo,0 days 16:00:00,0 days 17:00:00,0 days 01:00:00,18:00,45,Thursday,teacher1
student7,podosfairo,0 days 21:00:00,0 days 22:00:00,0 days 01:00:00,15:00,45,Wednesday,teacher3
student2,family,0 days 10:00:00,0 days 13:00:00,0 days 03:00:00,18:00,45,Tuesday,teacher2
student6,family,0 days 04:00:00,0 days 07:00:00,0 days 03:00:00,19:00,45,Monday,teacher4
student5,podosfairo,0 days 05:00:00,0 days 07:00:00,0 days 02:00:00,18:00,45,Wednesday,teacher3
student5,other,0 days 16:00:00,0 days 18:00:00,0 days 02:00:00,17:00,45,Friday,teacher4
student6,family,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher1
student2,other,0 days 17:00:00,0 days 19:00:00,0 days 02:00:00,15:00,45,Tuesday,teacher5
student4,podosfairo,0 days 18:00:00,0 days 20:00:00,0 days 02:00:00,15:00,45,Monday,teacher5
student4,family,0 days 21:00:00,0 days 22:00:00,0 days 01:00:00,15:00,45,Friday,teacher1
student4,family,0 days 05:00:00,0 days 06:00:00,0 days 01:00:00,16:00,45,Wednesday,teacher1
student2,family,0 days 15:00:00,0 days 16:00:00,0 days 01:00:00,20:00,45,Thursday,teacher1
student7,other,0 days 10:00:00,0 days 11:00:00,0 days 01:00:00,16:00,45,Thursday,teacher2
student5,podosfairo,0 days 05:00:00,0 days 06:00:00,0 days 01:00:00,20:00,45,Tuesday,teacher5
student6,podosfairo,0 days 06:00:00,0 days 08:00:00,0 days 02:00:00,18:00,45,Thursday,teacher2
student7,family,0 days 05:00:00,0 days 06:00:00,0 days 01:00:00,18:00,45,Thursday,teacher2
student3,family,0 days 06:00:00,0 days 08:00:00,0 days 02:00:00,20:00,45,Wednesday,teacher4
student2,podosfairo,0 days 23:00:00,1 days 01:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher2
student7,podosfairo,0 days 04:00:00,0 days 05:00:00,0 days 01:00:00,16:00,45,Wednesday,teacher2
student7,podosfairo,0 days 03:00:00,0 days 05:00:00,0 days 02:00:00,19:00,45,Thursday,teacher5
student5,podosfairo,0 days 17:00:00,0 days 19:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher4
student4,other,0 days 03:00:00,0 days 04:00:00,0 days 01:00:00,17:00,45,Wednesday,teacher2
student4,family,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,15:00,45,Tuesday,teacher1
student6,family,0 days 20:00:00,0 days 21:00:00,0 days 01:00:00,17:00,45,Monday,teacher1
student4,other,0 days 06:00:00,0 days 08:00:00,0 days 02:00:00,15:00,45,Tuesday,teacher2
student5,other,0 days 20:00:00,0 days 21:00:00,0 days 01:00:00,18:00,45,Tuesday,teacher2
student2,family,0 days 14:00:00,0 days 17:00:00,0 days 03:00:00,16:00,45,Friday,teacher5
student1,family,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,18:00,45,Tuesday,teacher4
student7,other,0 days 17:00:00,0 days 18:00:00,0 days 01:00:00,17:00,45,Friday,teacher5
student6,podosfairo,0 days 02:00:00,0 days 04:00:00,0 days 02:00:00,19:00,45,Thursday,teacher3
student2,family,0 days 10:00:00,0 days 11:00:00,0 days 01:00:00,15:00,45,Tuesday,teacher3
student1,family,0 days 19:00:00,0 days 20:00:00,0 days 01:00:00,18:00,45,Friday,teacher5
student5,other,0 days 19:00:00,0 days 20:00:00,0 days 01:00:00,18:00,45,Tuesday,teacher2
student6,podosfairo,0 days 23:00:00,1 days 00:00:00,0 days 01:00:00,19:00,45,Thursday,teacher3
student1,podosfairo,0 days 07:00:00,0 days 10:00:00,0 days 03:00:00,20:00,45,Monday,teacher3
student3,family,0 days 14:00:00,0 days 17:00:00,0 days 03:00:00,17:00,45,Friday,teacher2
student2,podosfairo,0 days 22:00:00,0 days 23:00:00,0 days 01:00:00,17:00,45,Thursday,teacher2
student5,family,0 days 15:00:00,0 days 17:00:00,0 days 02:00:00,20:00,45,Thursday,teacher2
student5,family,0 days 10:00:00,0 days 13:00:00,0 days 03:00:00,20:00,45,Friday,teacher2
student5,podosfairo,0 days 04:00:00,0 days 07:00:00,0 days 03:00:00,16:00,45,Monday,teacher5
student6,podosfairo,0 days 04:00:00,0 days 05:00:00,0 days 01:00:00,18:00,45,Monday,teacher1
student4,other,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,16:00,45,Wednesday,teacher5
student6,family,0 days 07:00:00,0 days 08:00:00,0 days 01:00:00,16:00,45,Wednesday,teacher2
student1,other,0 days 18:00:00,0 days 19:00:00,0 days 01:00:00,16:00,45,Monday,teacher5
student2,family,0 days 04:00:00,0 days 05:00:00,0 days 01:00:00,15:00,45,Friday,teacher1
student7,other,0 days 07:00:00,0 days 08:00:00,0 days 01:00:00,16:00,45,Wednesday,teacher2
student5,family,0 days 06:00:00,0 days 08:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher1
student1,family,0 days 19:00:00,0 days 21:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher2
student3,other,0 days 04:00:00,0 days 06:00:00,0 days 02:00:00,18:00,45,Wednesday,teacher1
student1,family,0 days 01:00:00,0 days 04:00:00,0 days 03:00:00,15:00,45,Friday,teacher4
student7,family,0 days 19:00:00,0 days 22:00:00,0 days 03:00:00,20:00,45,Monday,teacher3
student6,podosfairo,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,16:00,45,Tuesday,teacher2
student6,family,0 days 20:00:00,0 days 23:00:00,0 days 03:00:00,20:00,45,Wednesday,teacher5
student5,podosfairo,0 days 02:00:00,0 days 05:00:00,0 days 03:00:00,19:00,45,Monday,teacher5
student2,podosfairo,0 days 05:00:00,0 days 06:00:00,0 days 01:00:00,17:00,45,Thursday,teacher4
student2,other,0 days 01:00:00,0 days 04:00:00,0 days 03:00:00,16:00,45,Monday,teacher2
student3,podosfairo,0 days 17:00:00,0 days 18:00:00,0 days 01:00:00,19:00,45,Monday,teacher3
student6,other,0 days 14:00:00,0 days 15:00:00,0 days 01:00:00,18:00,45,Friday,teacher5
student4,other,0 days 04:00:00,0 days 07:00:00,0 days 03:00:00,18:00,45,Tuesday,teacher5
student2,family,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher4
student1,family,0 days 22:00:00,1 days 01:00:00,0 days 03:00:00,18:00,45,Thursday,teacher5
student7,podosfairo,0 days 11:00:00,0 days 12:00:00,0 days 01:00:00,15:00,45,Tuesday,teacher5
student5,family,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher3
student5,podosfairo,0 days 21:00:00,1 days 00:00:00,0 days 03:00:00,16:00,45,Tuesday,teacher2
student6,podosfairo,0 days 22:00:00,1 days 01:00:00,0 days 03:00:00,19:00,45,Friday,teacher2
student6,family,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher3
student2,podosfairo,0 days 08:00:00,0 days 10:00:00,0 days 02:00:00,18:00,45,Monday,teacher5
student3,podosfairo,0 days 17:00:00,0 days 19:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher5
student3,podosfairo,0 days 05:00:00,0 days 07:00:00,0 days 02:00:00,17:00,45,Friday,teacher2
student3,family,0 days 17:00:00,0 days 19:00:00,0 days 02:00:00,16:00,45,Wednesday,teacher3
student5,podosfairo,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,18:00,45,Thursday,teacher4
student4,podosfairo,0 days 07:00:00,0 days 08:00:00,0 days 01:00:00,15:00,45,Wednesday,teacher3
student6,podosfairo,0 days 11:00:00,0 days 12:00:00,0 days 01:00:00,17:00,45,Tuesday,teacher4
student2,other,0 days 19:00:00,0 days 20:00:00,0 days 01:00:00,17:00,45,Monday,teacher1
student4,podosfairo,0 days 13:00:00,0 days 14:00:00,0 days 01:00:00,20:00,45,Monday,teacher1
student7,family,0 days 06:00:00,0 days 07:00:00,0 days 01:00:00,15:00,45,Friday,teacher5
student2,family,0 days 19:00:00,0 days 21:00:00,0 days 02:00:00,19:00,45,Thursday,teacher2
student3,family,0 days 18:00:00,0 days 20:00:00,0 days 02:00:00,18:00,45,Monday,teacher4
student1,family,0 days 04:00:00,0 days 06:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher3
student4,family,0 days 01:00:00,0 days 04:00:00,0 days 03:00:00,20:00,45,Wednesday,teacher4
student7,other,0 days 15:00:00,0 days 16:00:00,0 days 01:00:00,19:00,45,Wednesday,teacher3
student6,family,0 days 11:00:00,0 days 13:00:00,0 days 02:00:00,15:00,45,Wednesday,teacher2
student2,family,0 days 02:00:00,0 days 03:00:00,0 days 01:00:00,18:00,45,Friday,teacher5
student2,podosfairo,0 days 15:00:00,0 days 18:00:00,0 days 03:00:00,15:00,45,Monday,teacher3
student7,podosfairo,0 days 20:00:00,0 days 23:00:00,0 days 03:00:00,19:00,45,Tuesday,teacher3
student2,other,0 days 04:00:00,0 days 07:00:00,0 days 03:00:00,20:00,45,Wednesday,teacher1
student7,other,0 days 17:00:00,0 days 18:00:00,0 days 01:00:00,15:00,45,Friday,teacher3
student6,podosfairo,0 days 04:00:00,0 days 05:00:00,0 days 01:00:00,17:00,45,Monday,teacher3
student3,podosfairo,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,19:00,45,Thursday,teacher2
student7,family,0 days 09:00:00,0 days 10:00:00,0 days 01:00:00,19:00,45,Friday,teacher1
student5,podosfairo,0 days 01:00:00,0 days 02:00:00,0 days 01:00:00,17:00,45,Thursday,teacher2
student5,podosfairo,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,19:00,45,Monday,teacher3
student5,other,0 days 11:00:00,0 days 13:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher4
student3,family,0 days 20:00:00,0 days 21:00:00,0 days 01:00:00,20:00,45,Thursday,teacher3
student2,podosfairo,0 days 05:00:00,0 days 08:00:00,0 days 03:00:00,18:00,45,Wednesday,teacher1
student6,other,0 days 16:00:00,0 days 19:00:00,0 days 03:00:00,17:00,45,Monday,teacher1
student7,family,0 days 10:00:00,0 days 13:00:00,0 days 03:00:00,19:00,45,Wednesday,teacher2
student2,podosfairo,0 days 06:00:00,0 days 07:00:00,0 days 01:00:00,20:00,45,Monday,teacher3
student5,other,0 days 02:00:00,0 days 03:00:00,0 days 01:00:00,18:00,45,Tuesday,teacher3
student3,family,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher1
student5,family,0 days 09:00:00,0 days 12:00:00,0 days 03:00:00,17:00,45,Thursday,teacher3
student3,family,0 days 09:00:00,0 days 11:00:00,0 days 02:00:00,16:00,45,Friday,teacher2
student6,other,0 days 10:00:00,0 days 11:00:00,0 days 01:00:00,16:00,45,Monday,teacher1
student1,podosfairo,0 days 23:00:00,1 days 02:00:00,0 days 03:00:00,17:00,45,Friday,teacher2
student5,podosfairo,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,16:00,45,Friday,teacher1
student6,podosfairo,0 days 04:00:00,0 days 06:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher1
student3,family,0 days 19:00:00,0 days 21:00:00,0 days 02:00:00,18:00,45,Tuesday,teacher3
student2,other,0 days 22:00:00,1 days 00:00:00,0 days 02:00:00,15:00,45,Tuesday,teacher1
student4,other,0 days 08:00:00,0 days 10:00:00,0 days 02:00:00,20:00,45,Wednesday,teacher5
student1,other,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,15:00,45,Monday,teacher5
student7,family,0 days 12:00:00,0 days 15:00:00,0 days 03:00:00,19:00,45,Friday,teacher4
student2,other,0 days 18:00:00,0 days 19:00:00,0 days 01:00:00,15:00,45,Thursday,teacher2
student6,other,0 days 08:00:00,0 days 09:00:00,0 days 01:00:00,20:00,45,Wednesday,teacher4
student1,other,0 days 11:00:00,0 days 14:00:00,0 days 03:00:00,18:00,45,Tuesday,teacher3
student1,podosfairo,0 days 05:00:00,0 days 07:00:00,0 days 02:00:00,17:00,45,Wednesday,teacher2
student6,family,0 days 16:00:00,0 days 18:00:00,0 days 02:00:00,18:00,45,Monday,teacher1
student4,podosfairo,0 days 19:00:00,0 days 22:00:00,0 days 03:00:00,19:00,45,Monday,teacher2
student5,family,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,16:00,45,Wednesday,teacher1
student4,other,0 days 02:00:00,0 days 05:00:00,0 days 03:00:00,17:00,45,Tuesday,teacher3
student1,podosfairo,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher5
student4,other,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,16:00,45,Thursday,teacher2
student2,other,0 days 01:00:00,0 days 04:00:00,0 days 03:00:00,19:00,45,Friday,teacher5
student2,podosfairo,0 days 07:00:00,0 days 08:00:00,0 days 01:00:00,19:00,45,Tuesday,teacher4
student6,family,0 days 23:00:00,1 days 02:00:00,0 days 03:00:00,15:00,45,Wednesday,teacher4
student5,other,0 days 22:00:00,1 days 01:00:00,0 days 03:00:00,18:00,45,Tuesday,teacher1
student2,family,0 days 14:00:00,0 days 17:00:00,0 days 03:00:00,16:00,45,Friday,teacher2
student6,podosfairo,0 days 02:00:00,0 days 03:00:00,0 days 01:00:00,16:00,45,Wednesday,teacher1
student1,family,0 days 12:00:00,0 days 15:00:00,0 days 03:00:00,15:00,45,Monday,teacher5
student5,other,0 days 13:00:00,0 days 14:00:00,0 days 01:00:00,17:00,45,Friday,teacher1
student7,family,0 days 15:00:00,0 days 17:00:00,0 days 02:00:00,20:00,45,Friday,teacher3
student6,other,0 days 04:00:00,0 days 06:00:00,0 days 02:00:00,15:00,45,Friday,teacher2
student5,other,0 days 07:00:00,0 days 09:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher4
student7,family,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher4
student7,podosfairo,0 days 22:00:00,0 days 23:00:00,0 days 01:00:00,19:00,45,Friday,teacher1
student2,other,0 days 14:00:00,0 days 16:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher1
student3,family,0 days 02:00:00,0 days 03:00:00,0 days 01:00:00,18:00,45,Tuesday,teacher2
student2,other,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,16:00,45,Wednesday,teacher4
student7,family,0 days 15:00:00,0 days 18:00:00,0 days 03:00:00,15:00,45,Wednesday,teacher3
student6,podosfairo,0 days 23:00:00,1 days 00:00:00,0 days 01:00:00,18:00,45,Monday,teacher5
student4,other,0 days 19:00:00,0 days 20:00:00,0 days 01:00:00,19:00,45,Monday,teacher4
student7,family,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,16:00,45,Tuesday,teacher5
student5,podosfairo,0 days 22:00:00,1 days 01:00:00,0 days 03:00:00,17:00,45,Thursday,teacher5
student4,other,0 days 08:00:00,0 days 09:00:00,0 days 01:00:00,15:00,45,Thursday,teacher2
student2,podosfairo,0 days 11:00:00,0 days 14:00:00,0 days 03:00:00,15:00,45,Friday,teacher3
student7,podosfairo,0 days 10:00:00,0 days 11:00:00,0 days 01:00:00,18:00,45,Monday,teacher2
student2,other,0 days 05:00:00,0 days 07:00:00,0 days 02:00:00,15:00,45,Friday,teacher4
student4,family,0 days 10:00:00,0 days 12:00:00,0 days 02:00:00,20:00,45,Thursday,teacher4
student1,family,0 days 09:00:00,0 days 10:00:00,0 days 01:00:00,18:00,45,Wednesday,teacher4
student1,podosfairo,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,19:00,45,Tuesday,teacher5
student7,other,0 days 23:00:00,1 days 02:00:00,0 days 03:00:00,17:00,45,Thursday,teacher5
student1,podosfairo,0 days 05:00:00,0 days 07:00:00,0 days 02:00:00,16:00,45,Monday,teacher4
student2,family,0 days 11:00:00,0 days 13:00:00,0 days 02:00:00,20:00,45,Wednesday,teacher4
student7,family,0 days 08:00:00,0 days 11:00:00,0 days 03:00:00,17:00,45,Thursday,teacher3
student4,family,0 days 16:00:00,0 days 18:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher2
student7,family,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher1
student1,podosfairo,0 days 15:00:00,0 days 18:00:00,0 days 03:00:00,19:00,45,Tuesday,teacher4
student7,other,0 days 21:00:00,1 days 00:00:00,0 days 03:00:00,15:00,45,Monday,teacher4
student5,podosfairo,0 days 03:00:00,0 days 05:00:00,0 days 02:00:00,16:00,45,Thursday,teacher3
student5,podosfairo,0 days 06:00:00,0 days 07:00:00,0 days 01:00:00,17:00,45,Wednesday,teacher1
student6,family,0 days 17:00:00,0 days 19:00:00,0 days 02:00:00,15:00,45,Wednesday,teacher2
student5,other,0 days 09:00:00,0 days 11:00:00,0 days 02:00:00,18:00,45,Monday,teacher5
student3,family,0 days 18:00:00,0 days 19:00:00,0 days 01:00:00,16:00,45,Tuesday,teacher5
student7,family,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,18:00,45,Wednesday,teacher5
student4,podosfairo,0 days 09:00:00,0 days 11:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher4
student7,podosfairo,0 days 03:00:00,0 days 05:00:00,0 days 02:00:00,15:00,45,Friday,teacher2
student2,podosfairo,0 days 01:00:00,0 days 04:00:00,0 days 03:00:00,18:00,45,Tuesday,teacher4
student1,other,0 days 09:00:00,0 days 10:00:00,0 days 01:00:00,18:00,45,Tuesday,teacher1
student7,other,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,20:00,45,Tuesday,teacher4
student3,family,0 days 01:00:00,0 days 03:00:00,0 days 02:00:00,15:00,45,Friday,teacher4
student4,podosfairo,0 days 19:00:00,0 days 22:00:00,0 days 03:00:00,20:00,45,Wednesday,teacher4
student6,other,0 days 23:00:00,1 days 02:00:00,0 days 03:00:00,17:00,45,Tuesday,teacher4
student6,podosfairo,0 days 23:00:00,1 days 00:00:00,0 days 01:00:00,15:00,45,Friday,teacher2
student5,other,0 days 20:00:00,0 days 22:00:00,0 days 02:00:00,20:00,45,Thursday,teacher2
student1,other,0 days 21:00:00,0 days 22:00:00,0 days 01:00:00,18:00,45,Friday,teacher3
student6,family,0 days 19:00:00,0 days 21:00:00,0 days 02:00:00,19:00,45,Wednesday,teacher5
student3,family,0 days 12:00:00,0 days 13:00:00,0 days 01:00:00,20:00,45,Wednesday,teacher4
student6,family,0 days 07:00:00,0 days 08:00:00,0 days 01:00:00,19:00,45,Friday,teacher3
student4,family,0 days 23:00:00,1 days 00:00:00,0 days 01:00:00,16:00,45,Wednesday,teacher2
student6,family,0 days 16:00:00,0 days 18:00:00,0 days 02:00:00,17:00,45,Tuesday,teacher3
student4,podosfairo,0 days 01:00:00,0 days 04:00:00,0 days 03:00:00,18:00,45,Monday,teacher5
student1,podosfairo,0 days 19:00:00,0 days 21:00:00,0 days 02:00:00,16:00,45,Thursday,teacher1
student1,other,0 days 09:00:00,0 days 11:00:00,0 days 02:00:00,17:00,45,Thursday,teacher1
student6,family,0 days 17:00:00,0 days 18:00:00,0 days 01:00:00,18:00,45,Wednesday,teacher2
student3,family,0 days 23:00:00,1 days 00:00:00,0 days 01:00:00,17:00,45,Thursday,teacher2
